	speaker	language	proficiency	level
3616	vaaavh	inggris	speaking	0
3617	vaaavh	inggris	speaking	0
3618	vaaavh	inggris	speaking	0
3619	vaaavh	inggris	speaking	0
3620	vaaavh	inggris	speaking	0
3621	vaaavh	inggris	speaking	0
3622	mjgkuz	sunda	speaking	2
3623	mjgkuz	jawa	speaking	-1
3624	mjgkuz	indonesia	speaking	2
3625	mjgkuz	inggris	speaking	-1
3626	mjgkuz	inggris	speaking	-1
3627	mjgkuz	inggris	speaking	-1
3628	mjgkuz	inggris	speaking	-1
3629	mjgkuz	inggris	speaking	-1
3630	mjgkuz	inggris	speaking	-1
3631	mjgkuz	inggris	speaking	-1
3632	mjgkuz	inggris	speaking	-1
3633	mjgkuz	inggris	speaking	-1
3634	mjgkuz	inggris	speaking	-1
3635	mjgkuz	inggris	speaking	-1
3636	zfznzz	bangka	speaking	1
3637	zfznzz	indonesia	speaking	1
3638	zfznzz	inggris	speaking	-1
3639	zfznzz	jawa	speaking	-1
3640	zfznzz	jawa	speaking	-1
3641	zfznzz	jawa	speaking	-1
3642	zfznzz	jawa	speaking	-1
3643	zfznzz	jawa	speaking	-1
3644	zfznzz	jawa	speaking	-1
3645	zfznzz	jawa	speaking	-1
3646	zfznzz	jawa	speaking	-1
3647	zfznzz	jawa	speaking	-1
3648	zfznzz	jawa	speaking	-1
3649	zfznzz	jawa	speaking	-1
3650	tynwxl	jawa	speaking	1
3651	tynwxl	indonesia	speaking	1
3652	tynwxl	arab	speaking	-1
3653	tynwxl	inggris	speaking	-1
3654	tynwxl	inggris	speaking	-1
3655	tynwxl	inggris	speaking	-1
3656	tynwxl	inggris	speaking	-1
3657	tynwxl	inggris	speaking	-1
3658	tynwxl	inggris	speaking	-1
3659	tynwxl	inggris	speaking	-1
3660	tynwxl	inggris	speaking	-1
3661	tynwxl	inggris	speaking	-1
3662	tynwxl	inggris	speaking	-1
3663	tynwxl	inggris	speaking	-1
3664	swlbnj	jawa	speaking	1
3665	swlbnj	indonesia	speaking	2
3666	swlbnj	inggris	speaking	0
3667	swlbnj	arab	speaking	1
3668	swlbnj	arab	speaking	1
3669	swlbnj	arab	speaking	1
3670	swlbnj	arab	speaking	1
3671	swlbnj	arab	speaking	1
3672	swlbnj	arab	speaking	1
3673	swlbnj	arab	speaking	1
3674	swlbnj	arab	speaking	1
3675	swlbnj	arab	speaking	1
3676	swlbnj	arab	speaking	1
3677	swlbnj	arab	speaking	1
3678	bjlvxy	jawa ngoko	speaking	1
3679	bjlvxy	indonesia	speaking	1
3680	bjlvxy	indonesia	speaking	1
3681	bjlvxy	indonesia	speaking	1
3682	bjlvxy	indonesia	speaking	1
3683	bjlvxy	indonesia	speaking	1
3684	bjlvxy	indonesia	speaking	1
3685	bjlvxy	indonesia	speaking	1
3686	bjlvxy	indonesia	speaking	1
3687	bjlvxy	indonesia	speaking	1
3688	bjlvxy	indonesia	speaking	1
3689	bjlvxy	indonesia	speaking	1
3690	bjlvxy	indonesia	speaking	1
3691	bjlvxy	indonesia	speaking	1
3692	pylalb	jawa	speaking	2
3693	pylalb	indonesia	speaking	2
3694	pylalb	inggris	speaking	0
3695	pylalb	arab	speaking	1
3696	pylalb	arab	speaking	1
3697	pylalb	arab	speaking	1
3698	pylalb	arab	speaking	1
3699	pylalb	arab	speaking	1
3700	pylalb	arab	speaking	1
3701	pylalb	arab	speaking	1
3702	pylalb	arab	speaking	1
3703	pylalb	arab	speaking	1
3704	pylalb	arab	speaking	1
3705	pylalb	arab	speaking	1
3706	bfreap	jawa ngoko	speaking	2
3707	bfreap	indonesia	speaking	1
3708	bfreap	jawa krama	speaking	1
3709	bfreap	daerah ngapak	speaking	2
3710	bfreap	daerah ngapak	speaking	2
3711	bfreap	daerah ngapak	speaking	2
3712	bfreap	daerah ngapak	speaking	2
3713	bfreap	daerah ngapak	speaking	2
3714	bfreap	daerah ngapak	speaking	2
3715	bfreap	daerah ngapak	speaking	2
3716	bfreap	daerah ngapak	speaking	2
3717	bfreap	daerah ngapak	speaking	2
3718	bfreap	daerah ngapak	speaking	2
3719	bfreap	daerah ngapak	speaking	2
3720	apcmgo	tegal	speaking	1
3721	apcmgo	indonesia	speaking	1
3722	apcmgo	jawa krama	speaking	1
3723	apcmgo	jawa krama	speaking	1
3724	apcmgo	jawa krama	speaking	1
3725	apcmgo	jawa krama	speaking	1
3726	apcmgo	jawa krama	speaking	1
3727	apcmgo	jawa krama	speaking	1
3728	apcmgo	jawa krama	speaking	1
3729	apcmgo	jawa krama	speaking	1
3730	apcmgo	jawa krama	speaking	1
3731	apcmgo	jawa krama	speaking	1
3732	apcmgo	jawa krama	speaking	1
3733	apcmgo	jawa krama	speaking	1
3734	pzhfdy	jawa krama	speaking	1
3735	pzhfdy	jawa krama	speaking	1
3736	pzhfdy	jawa krama	speaking	1
3737	pzhfdy	jawa krama	speaking	1
3738	pzhfdy	jawa krama	speaking	1
3739	pzhfdy	jawa krama	speaking	1
3740	pzhfdy	jawa krama	speaking	1
3741	pzhfdy	jawa krama	speaking	1
3742	pzhfdy	jawa krama	speaking	1
3743	pzhfdy	jawa krama	speaking	1
3744	pzhfdy	jawa krama	speaking	1
3745	pzhfdy	jawa krama	speaking	1
3746	pzhfdy	jawa krama	speaking	1
3747	pzhfdy	jawa krama	speaking	1
3748	zuwais	jawa krama	speaking	1
3749	zuwais	jawa krama	speaking	1
3750	zuwais	jawa krama	speaking	1
3751	zuwais	jawa krama	speaking	1
3752	zuwais	jawa krama	speaking	1
3753	zuwais	jawa krama	speaking	1
3754	zuwais	jawa krama	speaking	1
3755	zuwais	jawa krama	speaking	1
3756	zuwais	jawa krama	speaking	1
3757	zuwais	jawa krama	speaking	1
3758	zuwais	jawa krama	speaking	1
3759	zuwais	jawa krama	speaking	1
3760	zuwais	jawa krama	speaking	1
3761	zuwais	jawa krama	speaking	1
3762	xcsixi	indonesia	speaking	2
3763	xcsixi	batak	speaking	2
3764	xcsixi	arab	speaking	1
3765	xcsixi	jawa	speaking	0
3766	xcsixi	jawa	speaking	0
3767	xcsixi	jawa	speaking	0
3768	xcsixi	jawa	speaking	0
3769	xcsixi	jawa	speaking	0
3770	xcsixi	jawa	speaking	0
3771	xcsixi	jawa	speaking	0
3772	xcsixi	jawa	speaking	0
3773	xcsixi	jawa	speaking	0
3774	xcsixi	jawa	speaking	0
3775	xcsixi	jawa	speaking	0
3776	oovpzc	jawa	speaking	0
3777	oovpzc	indonesia	speaking	1
3778	oovpzc	inggris	speaking	0
3779	oovpzc	daerah banjar	speaking	1
3780	oovpzc	daerah banjar	speaking	1
3781	oovpzc	daerah banjar	speaking	1
3782	oovpzc	daerah banjar	speaking	1
3783	oovpzc	daerah banjar	speaking	1
3784	oovpzc	daerah banjar	speaking	1
3785	oovpzc	daerah banjar	speaking	1
3786	oovpzc	daerah banjar	speaking	1
3787	oovpzc	daerah banjar	speaking	1
3788	oovpzc	daerah banjar	speaking	1
3789	oovpzc	daerah banjar	speaking	1
3790	gowzbp	jawa	speaking	2
3791	gowzbp	jawa ngapak	speaking	-1
3792	gowzbp	sunda	speaking	-2
3793	gowzbp	jawa krama	speaking	1
3794	gowzbp	jawa krama	speaking	1
3795	gowzbp	jawa krama	speaking	1
3796	gowzbp	jawa krama	speaking	1
3797	gowzbp	jawa krama	speaking	1
3798	gowzbp	jawa krama	speaking	1
3799	gowzbp	jawa krama	speaking	1
3800	gowzbp	jawa krama	speaking	1
3801	gowzbp	jawa krama	speaking	1
3802	gowzbp	jawa krama	speaking	1
3803	gowzbp	jawa krama	speaking	1
3804	gyrozg	madura	speaking	1
3805	gyrozg	indonesia	speaking	2
3806	gyrozg	jawa	speaking	1
3807	gyrozg	inggris	speaking	1
3808	gyrozg	inggris	speaking	1
3809	gyrozg	inggris	speaking	1
3810	gyrozg	inggris	speaking	1
3811	gyrozg	inggris	speaking	1
3812	gyrozg	inggris	speaking	1
3813	gyrozg	inggris	speaking	1
3814	gyrozg	inggris	speaking	1
3815	gyrozg	inggris	speaking	1
3816	gyrozg	inggris	speaking	1
3817	gyrozg	inggris	speaking	1
3818	kcbykl	jawa	speaking	0
3819	kcbykl	indonesia	speaking	1
3820	kcbykl	inggris	speaking	-1
3821	kcbykl	jepang	speaking	-1
3822	kcbykl	jepang	speaking	-1
3823	kcbykl	jepang	speaking	-1
3824	kcbykl	jepang	speaking	-1
3825	kcbykl	jepang	speaking	-1
3826	kcbykl	jepang	speaking	-1
3827	kcbykl	jepang	speaking	-1
3828	kcbykl	jepang	speaking	-1
3829	kcbykl	jepang	speaking	-1
3830	kcbykl	jepang	speaking	-1
3831	kcbykl	jepang	speaking	-1
3832	gaklxb	jawa	speaking	0
3833	gaklxb	indonesia	speaking	1
3834	gaklxb	inggris	speaking	0
3835	gaklxb	arab	speaking	1
3836	gaklxb	arab	speaking	1
3837	gaklxb	arab	speaking	1
3838	gaklxb	arab	speaking	1
3839	gaklxb	arab	speaking	1
3840	gaklxb	arab	speaking	1
3841	gaklxb	arab	speaking	1
3842	gaklxb	arab	speaking	1
3843	gaklxb	arab	speaking	1
3844	gaklxb	arab	speaking	1
3845	gaklxb	arab	speaking	1
3846	quivqy	jawa	speaking	1
3847	quivqy	indonesia	speaking	1
3848	quivqy	inggris	speaking	0
3849	quivqy	arab	speaking	1
3850	quivqy	arab	speaking	1
3851	quivqy	arab	speaking	1
3852	quivqy	arab	speaking	1
3853	quivqy	arab	speaking	1
3854	quivqy	arab	speaking	1
3855	quivqy	arab	speaking	1
3856	quivqy	arab	speaking	1
3857	quivqy	arab	speaking	1
3858	quivqy	arab	speaking	1
3859	quivqy	arab	speaking	1
3860	umojts	jawa	speaking	1
3861	umojts	inggris	speaking	0
3862	umojts	indonesia	speaking	1
3863	umojts	arab	speaking	0
3864	umojts	arab	speaking	0
3865	umojts	arab	speaking	0
3866	umojts	arab	speaking	0
3867	umojts	arab	speaking	0
3868	umojts	arab	speaking	0
3869	umojts	arab	speaking	0
3870	umojts	arab	speaking	0
3871	umojts	arab	speaking	0
3872	umojts	arab	speaking	0
3873	umojts	arab	speaking	0
3874	vhqyou	jawa	speaking	-1
3875	vhqyou	jawa ngoko	speaking	0
3876	vhqyou	jawa krama alus	speaking	1
3877	vhqyou	inggris	speaking	0
3878	vhqyou	inggris	speaking	0
3879	vhqyou	inggris	speaking	0
3880	vhqyou	inggris	speaking	0
3881	vhqyou	inggris	speaking	0
3882	vhqyou	inggris	speaking	0
3883	vhqyou	inggris	speaking	0
3884	vhqyou	inggris	speaking	0
3885	vhqyou	inggris	speaking	0
3886	vhqyou	inggris	speaking	0
3887	vhqyou	inggris	speaking	0
3888	dkpjyp	jawa krama	speaking	2
3889	dkpjyp	indonesia	speaking	2
3890	dkpjyp	jawa ngoko	speaking	2
3891	dkpjyp	inggris	speaking	1
3892	dkpjyp	inggris	speaking	1
3893	dkpjyp	inggris	speaking	1
3894	dkpjyp	inggris	speaking	1
3895	dkpjyp	inggris	speaking	1
3896	dkpjyp	inggris	speaking	1
3897	dkpjyp	inggris	speaking	1
3898	dkpjyp	inggris	speaking	1
3899	dkpjyp	inggris	speaking	1
3900	dkpjyp	inggris	speaking	1
3901	dkpjyp	inggris	speaking	1
3902	tjxpqu	inggris	speaking	1
3903	tjxpqu	inggris	speaking	1
3904	tjxpqu	inggris	speaking	1
3905	tjxpqu	inggris	speaking	1
3906	tjxpqu	inggris	speaking	1
3907	tjxpqu	inggris	speaking	1
3908	tjxpqu	inggris	speaking	1
3909	tjxpqu	inggris	speaking	1
3910	tjxpqu	inggris	speaking	1
3911	tjxpqu	inggris	speaking	1
3912	tjxpqu	inggris	speaking	1
3913	tjxpqu	inggris	speaking	1
3914	tjxpqu	inggris	speaking	1
3915	tjxpqu	inggris	speaking	1
3916	ppufzj	inggris	speaking	1
3917	ppufzj	inggris	speaking	1
3918	ppufzj	inggris	speaking	1
3919	ppufzj	inggris	speaking	1
3920	ppufzj	inggris	speaking	1
3921	ppufzj	inggris	speaking	1
3922	ppufzj	inggris	speaking	1
3923	ppufzj	inggris	speaking	1
3924	ppufzj	inggris	speaking	1
3925	ppufzj	inggris	speaking	1
3926	ppufzj	inggris	speaking	1
3927	ppufzj	inggris	speaking	1
3928	ppufzj	inggris	speaking	1
3929	ppufzj	inggris	speaking	1
3930	hnrlwv	jawa tengah	speaking	1
3931	hnrlwv	indonesia	speaking	2
3932	hnrlwv	melayu	speaking	0
3933	hnrlwv	jawa timur	speaking	-1
3934	hnrlwv	jawa timur	speaking	-1
3935	hnrlwv	jawa timur	speaking	-1
3936	hnrlwv	jawa timur	speaking	-1
3937	hnrlwv	jawa timur	speaking	-1
3938	hnrlwv	jawa timur	speaking	-1
3939	hnrlwv	jawa timur	speaking	-1
3940	hnrlwv	jawa timur	speaking	-1
3941	hnrlwv	jawa timur	speaking	-1
3942	hnrlwv	jawa timur	speaking	-1
3943	hnrlwv	jawa timur	speaking	-1
3944	qqlrth	melayu	speaking	0
3945	qqlrth	indonesia	speaking	1
3946	qqlrth	inggris	speaking	0
3947	qqlrth	jawa	speaking	0
3948	qqlrth	jawa	speaking	0
3949	qqlrth	jawa	speaking	0
3950	qqlrth	jawa	speaking	0
3951	qqlrth	jawa	speaking	0
3952	qqlrth	jawa	speaking	0
3953	qqlrth	jawa	speaking	0
3954	qqlrth	jawa	speaking	0
3955	qqlrth	jawa	speaking	0
3956	qqlrth	jawa	speaking	0
3957	qqlrth	jawa	speaking	0
3958	wetmod	indonesia	speaking	-2
3959	wetmod	jawa	speaking	0
3960	wetmod	jawa	speaking	0
3961	wetmod	jawa	speaking	0
3962	wetmod	jawa	speaking	0
3963	wetmod	jawa	speaking	0
3964	wetmod	jawa	speaking	0
3965	wetmod	jawa	speaking	0
3966	wetmod	jawa	speaking	0
3967	wetmod	jawa	speaking	0
3968	wetmod	jawa	speaking	0
3969	wetmod	jawa	speaking	0
3970	wetmod	jawa	speaking	0
3971	wetmod	jawa	speaking	0
3972	ocxgmc	indonesia	speaking	2
3973	ocxgmc	jawa	speaking	2
3974	ocxgmc	inggris	speaking	2
3975	ocxgmc	inggris	speaking	2
3976	ocxgmc	inggris	speaking	2
3977	ocxgmc	inggris	speaking	2
3978	ocxgmc	inggris	speaking	2
3979	ocxgmc	inggris	speaking	2
3980	ocxgmc	inggris	speaking	2
3981	ocxgmc	inggris	speaking	2
3982	ocxgmc	inggris	speaking	2
3983	ocxgmc	inggris	speaking	2
3984	ocxgmc	inggris	speaking	2
3985	ocxgmc	inggris	speaking	2
3986	gpbfuk	jawa	speaking	1
3987	gpbfuk	indonesia	speaking	1
3988	gpbfuk	inggris	speaking	-1
3989	gpbfuk	jepang	speaking	-1
3990	gpbfuk	jepang	speaking	-1
3991	gpbfuk	jepang	speaking	-1
3992	gpbfuk	jepang	speaking	-1
3993	gpbfuk	jepang	speaking	-1
3994	gpbfuk	jepang	speaking	-1
3995	gpbfuk	jepang	speaking	-1
3996	gpbfuk	jepang	speaking	-1
3997	gpbfuk	jepang	speaking	-1
3998	gpbfuk	jepang	speaking	-1
3999	gpbfuk	jepang	speaking	-1
4000	lzjeed	jawa	speaking	2
4001	lzjeed	indonesia	speaking	1
4002	lzjeed	minang	speaking	-1
4003	lzjeed	inggris	speaking	0
4004	lzjeed	inggris	speaking	0
4005	lzjeed	inggris	speaking	0
4006	lzjeed	inggris	speaking	0
4007	lzjeed	inggris	speaking	0
4008	lzjeed	inggris	speaking	0
4009	lzjeed	inggris	speaking	0
4010	lzjeed	inggris	speaking	0
4011	lzjeed	inggris	speaking	0
4012	lzjeed	inggris	speaking	0
4013	lzjeed	inggris	speaking	0
4014	qvzcju	jawa	speaking	2
4015	qvzcju	indonesia	speaking	2
4016	qvzcju	inggris	speaking	1
4017	qvzcju	sunda	speaking	0
4018	qvzcju	sunda	speaking	0
4019	qvzcju	sunda	speaking	0
4020	qvzcju	sunda	speaking	0
4021	qvzcju	sunda	speaking	0
4022	qvzcju	sunda	speaking	0
4023	qvzcju	sunda	speaking	0
4024	qvzcju	sunda	speaking	0
4025	qvzcju	sunda	speaking	0
4026	qvzcju	sunda	speaking	0
4027	qvzcju	sunda	speaking	0
4028	jwiccr	jawa	speaking	1
4029	jwiccr	indonesia	speaking	1
4030	jwiccr	indonesia	speaking	1
4031	jwiccr	indonesia	speaking	1
4032	jwiccr	indonesia	speaking	1
4033	jwiccr	indonesia	speaking	1
4034	jwiccr	indonesia	speaking	1
4035	jwiccr	indonesia	speaking	1
4036	jwiccr	indonesia	speaking	1
4037	jwiccr	indonesia	speaking	1
4038	jwiccr	indonesia	speaking	1
4039	jwiccr	indonesia	speaking	1
4040	jwiccr	indonesia	speaking	1
4041	jwiccr	indonesia	speaking	1
4042	ezmsgc	jawa	speaking	1
4043	ezmsgc	jawa	speaking	1
4044	ezmsgc	jawa	speaking	1
4045	ezmsgc	jawa	speaking	1
4046	ezmsgc	jawa	speaking	1
4047	ezmsgc	jawa	speaking	1
4048	ezmsgc	jawa	speaking	1
4049	ezmsgc	jawa	speaking	1
4050	ezmsgc	jawa	speaking	1
4051	ezmsgc	jawa	speaking	1
4052	ezmsgc	jawa	speaking	1
4053	ezmsgc	jawa	speaking	1
4054	ezmsgc	jawa	speaking	1
4055	ezmsgc	jawa	speaking	1
4056	dfbdcn	dialek pati	speaking	2
4057	dfbdcn	jawa	speaking	2
4058	dfbdcn	jawa	speaking	2
4059	dfbdcn	jawa	speaking	2
4060	dfbdcn	jawa	speaking	2
4061	dfbdcn	jawa	speaking	2
4062	dfbdcn	jawa	speaking	2
4063	dfbdcn	jawa	speaking	2
4064	dfbdcn	jawa	speaking	2
4065	dfbdcn	jawa	speaking	2
4066	dfbdcn	jawa	speaking	2
4067	dfbdcn	jawa	speaking	2
4068	dfbdcn	jawa	speaking	2
4069	dfbdcn	jawa	speaking	2
4070	dfbdcn	jawa	speaking	2
4071	rjaplo	jawa	speaking	2
4072	rjaplo	indonesia	speaking	2
4073	rjaplo	inggris	speaking	1
4074	rjaplo	inggris	speaking	1
4075	rjaplo	inggris	speaking	1
4076	rjaplo	inggris	speaking	1
4077	rjaplo	inggris	speaking	1
4078	rjaplo	inggris	speaking	1
4079	rjaplo	inggris	speaking	1
4080	rjaplo	inggris	speaking	1
4081	rjaplo	inggris	speaking	1
4082	rjaplo	inggris	speaking	1
4083	rjaplo	inggris	speaking	1
4084	rjaplo	inggris	speaking	1
4085	bpkgyw	jawa	speaking	1
4086	bpkgyw	indonesia	speaking	2
4087	bpkgyw	english	speaking	0
4088	bpkgyw	english	speaking	0
4089	bpkgyw	english	speaking	0
4090	bpkgyw	english	speaking	0
4091	bpkgyw	english	speaking	0
